"Name","Description","Fulladdress","Street","Municipality","Categories","About","Plus Code","Time Zone","Price","Note","Amenities","Hotel Class","Phone","Phones","Claimed","Owner","Owner Id","Owner Link","Email","Social Medias","Review Count","Average Rating","Review URL","Google Maps URL","Google Knowledge URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id","Kgmid"
"Bar 88",,"7 Riverside Quay, Southbank VIC 3006","7 Riverside Quay","Southbank VIC 3006","Bar","Service options: [Dine-in, No delivery], Highlights: [Great cocktails], Offerings: [Alcohol, Beer, Cocktails, Food, Food at bar, Spirits, Wine], Amenities: [Toilets], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Credit cards]","4RJ65XH7+FV","Australia/Melbourne","$20–40",,,,,"","NO","Bar 88 (owner)",,"","","",12,3.2,"https://search.google.com/local/reviews?placeid=ChIJGVr-ZLJC1moRY58b_pCOYW0&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=7881737576264736611","https://www.google.com/search?kgmid=/g/11sy73cj40",-37.8213341,144.9646982,"https://www.melbourneskydeck.com.au/experiences/bar-88-2/","melbourneskydeck.com.au","","https://lh5.googleusercontent.com/p/AF1QipP2QRKfYIIbGZGMFcpgiEeCd_Ow959PSEtWDzQh=w122-h92-k-no","7881737576264736611","0x6ad642b264fe5a19:0x6d618e90fe1b9f63","ChIJGVr-ZLJC1moRY58b_pCOYW0","/g/11sy73cj40"
"Grillers Mark (Carlton) - Cafe, Burger Bar & Grill",,"204-218 Lygon St, Carlton VIC 3053","204-218 Lygon St","Carlton VIC 3053","Restaurant, Bar & grill, Cafe","Service options: [No-contact delivery, Delivery, Takeaway, Dine-in], Accessibility: [Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet], Offerings: [Alcohol, Beer, Cocktails, Coffee, Happy-hour drinks, Small plates, Spirits, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Dessert], Amenities: [Bar on site, Toilets], Atmosphere: [Casual], Crowd: [Family friendly, Good for groups, LGBTQ+ friendly, Transgender safe space], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Mobile payments, ], Children: [Good for kids, Kids' menu], Parking: [Free of charge street parking, Paid parking lot, Paid street parking, ], Pets: [Dogs allowed, Dogs allowed outside]","4RJ65XX8+4V","Australia/Melbourne","$20–40",,,,"(03) 9663 8887","(03) 9663 8887, +61 3 9663 8887","YES","Grillers Mark (Carlton) - Cafe, Burger Bar & Grill (owner)","102780092651887942379","https://www.google.com/maps/contrib/102780092651887942379","","",143,4.8,"https://search.google.com/local/reviews?placeid=ChIJqxJ64_hD1moRYoENzn74t0I&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=4807584350747853154","https://www.google.com/search?kgmid=/g/11krhpn5qt",-37.8021777,144.96716379999998,"https://grillersmark.com.au/","grillersmark.com.au","Thursday: [8 am-8 pm], Friday: [8 am-8 pm], Saturday: [9 am-9 pm], Sunday: [9 am-9 pm], Monday: [8 am-8 pm], Tuesday: [8 am-8 pm], Wednesday: [8 am-8 pm]","https://lh5.googleusercontent.com/p/AF1QipPyuLHUS1thN1RxXugS6UMjbKoKJ0m62MDt7NXz=w122-h92-k-no","4807584350747853154","0x6ad643f8e37a12ab:0x42b7f87ece0d8162","ChIJqxJ64_hD1moRYoENzn74t0I","/g/11krhpn5qt"
"Treviso Bar, Dining & Wine Store","Italian kitchen whipping up pasta, grills and pizza in a bustling space lined with vintage prints.","4-10 Bank Pl, Melbourne VIC 3000","4-10 Bank Pl","Melbourne VIC 3000","Bar, Restaurant, Bar & grill, Event venue, Function room facility, Italian restaurant, Bottle Shop and Liquor Store, Pizza restaurant, Wine bar, Wine store","From the business: [Identifies as women-owned], Service options: [Outdoor seating, Takeaway, Dine-in], Highlights: [Great cocktails], Accessibility: [No wheelchair-accessible car park], Offerings: [Alcohol, Beer, Cocktails, Coffee, Halal food, Private dining room, Small plates, Spirits, Vegetarian options, Wine], Dining options: [Lunch, Dinner, Dessert, Seating], Amenities: [Bar on site, Toilets, Wi-Fi, ], Atmosphere: [Casual, Cosy], Crowd: [Family friendly, Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Mobile payments, ], Parking: [Paid street parking], Pets: [Dogs allowed, Dogs allowed outside]","4RJ65XM6+86","Australia/Melbourne","$$",,,,"(03) 9670 8833","(03) 9670 8833, +61 3 9670 8833","YES","Treviso Bar, Dining & Wine Store (owner)","106087107945753682889","https://www.google.com/maps/contrib/106087107945753682889","","",203,4.6,"https://search.google.com/local/reviews?placeid=ChIJWyXRqExd1moRVlKSoQFEoFo&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=6530294233483596374","https://www.google.com/search?kgmid=/g/1thw28tv",-37.8167,144.960526,"http://www.treviso.com.au/","treviso.com.au","Thursday: [11:30 am-5:30 pm], Friday: [11:30 am-5:30 pm], Saturday: [Closed], Sunday: [Closed], Monday: [11:30 am-5:30 pm], Tuesday: [11:30 am-5:30 pm], Wednesday: [11:30 am-5:30 pm]","https://lh5.googleusercontent.com/p/AF1QipMxhujssHSRcU9XsPteRK0WRJRdrQ32ILb-dMu3=w97-h92-k-no","6530294233483596374","0x6ad65d4ca8d1255b:0x5aa04401a1925256","ChIJWyXRqExd1moRVlKSoQFEoFo","/g/1thw28tv"
"View Bar",,"Etihad Stadium, 740 Bourke St, Docklands VIC 3008","Etihad Stadium","740 Bourke St","Bar","Service options: [Dine-in, No delivery], Offerings: [Alcohol, Beer, Food, Spirits, Wine], Amenities: [Toilets], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Credit cards]","4RJ65WMX+26","Australia/Melbourne",,,,,,"","NO","View Bar (owner)",,"",,"",3,3.3,"https://search.google.com/local/reviews?placeid=ChIJ_wO42lpd1moRknu1FF9YB-c&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=16647371712990903186","https://www.google.com/search?kgmid=/g/11ggtfjcxm",-37.8174645,144.9480523,,,"","https://lh5.googleusercontent.com/p/AF1QipMmP66kHnMYPV6JILJ9JYkwqB4MkRMbDGKGN6IO=w204-h92-k-no","16647371712990903186","0x6ad65d5adab803ff:0xe707585f14b57b92","ChIJ_wO42lpd1moRknu1FF9YB-c","/g/11ggtfjcxm"
"The Espresso Bar",,"The Ian Potter Museum of Art Swanston St, The University of Melbourne, Carlton VIC 3053","The Ian Potter Museum of Art Swanston St","The University of Melbourne","Espresso bar, Bar","Service options: [Outdoor seating, Takeaway, Dine-in, No delivery], Accessibility: [Wheelchair-accessible entrance], Offerings: [Coffee], Dining options: [Breakfast, Lunch, Seating], Amenities: [Toilets], Atmosphere: [Casual], Planning: [Doesn't accept reservations], Payments: [Credit cards]","4RJ66X37+3P","Australia/Melbourne","$1–20",,,,"0421 488 804","0421 488 804, +61 421 488 804","YES","The Espresso Bar (owner)","116059721561311102432","https://www.google.com/maps/contrib/116059721561311102432",,"",57,4.1,"https://search.google.com/local/reviews?placeid=ChIJcRb9W9RC1moRIzfTtAi3ZMc&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=14367809959240087331","https://www.google.com/search?kgmid=/g/1tcx1nr_",-37.7973638,144.96432049999999,,,"Thursday: [8 am-5 pm], Friday: [8 am-4 pm], Saturday: [Closed], Sunday: [Closed], Monday: [8 am-5 pm], Tuesday: [8 am-5 pm], Wednesday: [8 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipPZfDxoTwtUkowEBb8CoPGjCeqfR3-E-hNhyYNG=w122-h92-k-no","14367809959240087331","0x6ad642d45bfd1671:0xc764b708b4d33723","ChIJcRb9W9RC1moRIzfTtAi3ZMc","/g/1tcx1nr_"
"Tuscany cafe & Bar",,"133-135 Victoria St, Melbourne VIC 3000","133-135 Victoria St","Melbourne VIC 3000","Restaurant, Coffee shop, Wine bar","Service options: [Outdoor seating, Kerbside pickup, Delivery, Takeaway, Dine-in], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, No wheelchair-accessible toilet], Offerings: [Alcohol, Beer, Cocktails, Coffee, Small plates, Spirits, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Dessert, Seating], Amenities: [Bar on site, Toilets], Atmosphere: [Casual, Cosy], Crowd: [Family friendly, Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Mobile payments, ], Children: [Good for kids]","4RJ65XV4+HV","Australia/Melbourne","$20–40",,,,"(03) 9041 5576","(03) 9041 5576, +61 3 9041 5576","YES","Tuscany cafe & Bar (owner)","113652787416358705381","https://www.google.com/maps/contrib/113652787416358705381","","",135,4.1,"https://search.google.com/local/reviews?placeid=ChIJI95FE-Fd1moRq5rgCzFAxig&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=2938106386302671531","https://www.google.com/search?kgmid=/g/11t4bphj13",-37.806111,144.9571546,"http://www.tuscanycafe.au/","tuscanycafe.au","Thursday: [6 am-3 pm], Friday: [6 am-3 pm], Saturday: [6 am-3 pm], Sunday: [6:30 am-3:30 pm], Monday: [Closed], Tuesday: [6:30 am-3 pm], Wednesday: [Closed]","https://lh5.googleusercontent.com/p/AF1QipO65QxY3fSKCblcsH7BzZJCG5UYp2d2_coFxTku=w92-h92-k-no","2938106386302671531","0x6ad65de11345de23:0x28c640310be09aab","ChIJI95FE-Fd1moRq5rgCzFAxig","/g/11t4bphj13"
"Victoria's Secret Bar & Cafe","Cocktails, sausages and craft brews in a trendy bar with a beer garden and a buzzing vibe.","80 Victoria Parade, East Melbourne VIC 3002","80 Victoria Parade","East Melbourne VIC 3002","Bar, Cafe","Service options: [Takeaway, Dine-in, No delivery], Highlights: [Quiz night], Accessibility: [Wheelchair-accessible entrance], Offerings: [Alcohol, Beer, Food at bar, Happy-hour drinks, Happy-hour food, Spirits, Wine], Dining options: [Outside food allowed, Seating], Amenities: [Gender-neutral toilets, Toilets, Wi-Fi, ], Crowd: [LGBTQ+ friendly, Transgender safe space], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Mobile payments, ], Parking: [Paid multi-storey car park, Paid street parking]","4RJ65XRF+JP","Australia/Melbourne","$",,,,,"","YES","Victoria's Secret Bar & Cafe (owner)","114693945701292042907","https://www.google.com/maps/contrib/114693945701292042907",,"",130,4.4,"https://search.google.com/local/reviews?placeid=ChIJfy7KGcVC1moRhjWMD5oBQ8A&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13853918639919216006","https://www.google.com/search?kgmid=/g/1pzpngp1b",-37.808414,144.974314,,,"","https://lh5.googleusercontent.com/p/AF1QipME-x6CRyZUP7RxQ3boKyWigd0ESHp7ZFwMqZJl=w122-h92-k-no","13853918639919216006","0x6ad642c519ca2e7f:0xc043019a0f8c3586","ChIJfy7KGcVC1moRhjWMD5oBQ8A","/g/1pzpngp1b"
"Carbine Bar",,"501 Bourke St, Melbourne VIC 3000","501 Bourke St","Melbourne VIC 3000","Wine bar, Bar, Restaurant","Service options: [Dine-in, No delivery], Accessibility: [Wheelchair-accessible entrance], Offerings: [Alcohol, Beer, Cocktails, Food, Food at bar, Spirits, Wine], Amenities: [Toilets], Atmosphere: [Casual, Cosy], Crowd: [Good for groups], Planning: [Accepts reservations], Payments: [Credit cards]","4RJ65XM5+JR","Australia/Melbourne",,,,,"(03) 9944 8204","(03) 9944 8204, +61 3 9944 8204","YES","Carbine Bar (owner)","112336490975453693356","https://www.google.com/maps/contrib/112336490975453693356","","",3,4.3,"https://search.google.com/local/reviews?placeid=ChIJLfnkfhFd1moRDnOH352Z-dg&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=15634696484732498702","https://www.google.com/search?kgmid=/g/11hzb_gxyp",-37.8158872,144.9595931,"https://www.racv.com.au/travel-leisure/racv-club/city-club/food-drink/carbine-bar.html","racv.com.au","Thursday: [12-6 pm], Friday: [12-6 pm], Saturday: [12-6 pm], Sunday: [12-6 pm], Monday: [12-6 pm], Tuesday: [12-6 pm], Wednesday: [12-6 pm]","https://lh5.googleusercontent.com/p/AF1QipO4sU-EegT8JrAKymElsQGkcFuyqGlElwy6vgsj=w138-h92-k-no","15634696484732498702","0x6ad65d117ee4f92d:0xd8f9999ddf87730e","ChIJLfnkfhFd1moRDnOH352Z-dg","/g/11hzb_gxyp"
"Sbriga Espresso Bar",,"1/270 King St, Melbourne VIC 3000","1/270 King St","Melbourne VIC 3000","Bar, Cafe, Coffee shop, Italian restaurant, Restaurant","Service options: [Outdoor seating, Kerbside pickup, Takeaway, Dine-in, No delivery], Accessibility: [Wheelchair-accessible entrance, Wheelchair-accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Late-night food, Prepared foods, Small plates, Spirits, Vegan options, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating], Amenities: [Bar on site, Toilets], Atmosphere: [Casual, Cosy], Crowd: [Family friendly, Good for groups, LGBTQ+ friendly, Transgender safe space], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Mobile payments, ], Children: [Good for kids]","4RJ65XP3+GW","Australia/Melbourne","$1–20",,,,"(03) 9191 0404","(03) 9191 0404, +61 3 9191 0404","YES","Sbriga Espresso Bar (owner)","100480668929665082069","https://www.google.com/maps/contrib/100480668929665082069","","",237,4.7,"https://search.google.com/local/reviews?placeid=ChIJ5yBMQUld1moRy6Bv2PmkDJM&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=10596025416280940747","https://www.google.com/search?kgmid=/g/1pwfvjp8v",-37.8136267,144.9548413,"https://www.sbriga.com.au/","sbriga.com.au","Thursday: [6 am-3 pm], Friday: [6 am-3 pm], Saturday: [7 am-12 pm], Sunday: [Closed], Monday: [6 am-3 pm], Tuesday: [6 am-3 pm], Wednesday: [6 am-3 pm]","https://lh5.googleusercontent.com/p/AF1QipOAw4to3MgYrzOZCquNzmPpUPF1jIqrzvGPsBwj=w80-h142-k-no","10596025416280940747","0x6ad65d49414c20e7:0x930ca4f9d86fa0cb","ChIJ5yBMQUld1moRy6Bv2PmkDJM","/g/1pwfvjp8v"
"SnackMonster Bar",,"Little Elgin St, Carlton VIC 3053","Little Elgin St","Carlton VIC 3053","Tapas bar","Service options: [Dine-in, No delivery], Offerings: [Alcohol, Beer, Cocktails, Food, Food at bar, Small plates, Spirits, Wine], Dining options: [Dinner, Dessert], Amenities: [Bar on site, Toilets], Atmosphere: [Casual, Cosy], Crowd: [Good for groups], Payments: [Credit cards]","4RJ66X28+XR","Australia/Melbourne","$20–40",,,,"0450 584 187","0450 584 187, +61 450 584 187","YES","SnackMonster Bar (owner)","107642799024825850046","https://www.google.com/maps/contrib/107642799024825850046","","",108,4.9,"https://search.google.com/local/reviews?placeid=ChIJFX0EcVdD1moRwpSlGonDG3g&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=8654726102547535042","https://www.google.com/search?kgmid=/g/11n0djccgn",-37.7975315,144.9670045,"http://snackmonster.com.au/","snackmonster.com.au","Thursday: [12-11 pm], Friday: [12-11 pm], Saturday: [12-11 pm], Sunday: [12-8 pm], Monday: [Closed], Tuesday: [12-11 pm], Wednesday: [12-11 pm]","https://lh5.googleusercontent.com/p/AF1QipNggMoY96Muc8Pdi2Px5r-qggmYkFA_mrvqhUpu=w80-h106-k-no","8654726102547535042","0x6ad6435771047d15:0x781bc3891aa594c2","ChIJFX0EcVdD1moRwpSlGonDG3g","/g/11n0djccgn"
"Cherry","Iconic, raucous bar featuring a lineup of local & international rock 'n' roll acts.","68 Little Collins St, Melbourne VIC 3000","68 Little Collins St","Melbourne VIC 3000","Bar","Service options: [Dine-in, No delivery, No takeaway], Highlights: [Great cocktails, Live music, Live performances], Accessibility: [No wheelchair-accessible car park], Offerings: [Alcohol, Beer, Cocktails, Dancing, Food, Spirits, Wine], Dining options: [Seating], Amenities: [Toilets], Atmosphere: [Casual, Cosy], Crowd: [Good for groups], Payments: [Credit cards, Mobile payments, ], Parking: [Paid street parking]","4RJ65XPC+VG","Australia/Melbourne","$",,,,"(03) 9071 2434","(03) 9071 2434, +61 3 9071 2434","YES","Cherry (owner)","106733805776381554628","https://www.google.com/maps/contrib/106733805776381554628","","",976,4.4,"https://search.google.com/local/reviews?placeid=ChIJk09g4LdC1moRFzfxUe2lPQM&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=233525194393728791","https://www.google.com/search?kgmid=/m/0h2c6v",-37.8128542,144.97133789999998,"http://cherrybar.com.au/","cherrybar.com.au","Thursday: [7 pm-3 am], Friday: [6 pm-5 am], Saturday: [6 pm-5 am], Sunday: [7 pm-3 am], Monday: [7 pm-3 am], Tuesday: [7 pm-3 am], Wednesday: [7 pm-3 am]","https://lh5.googleusercontent.com/p/AF1QipNOrUOYFTfc-wCk6jJ_8ZEXwlBnd-xNygeeXmId=w122-h92-k-no","233525194393728791","0x6ad642b7e0604f93:0x33da5ed51f13717","ChIJk09g4LdC1moRFzfxUe2lPQM","/m/0h2c6v"
"Union Electric Bar & Rooftop","Stylish bar with exposed brick walls and a rooftop garden serving a wide variety of cocktails.","13 Heffernan Ln, Melbourne VIC 3000","13 Heffernan Ln","Melbourne VIC 3000","Bar, Cocktail bar, Wine bar","Service options: [Outdoor seating, On-site services, Dine-in, No delivery, No takeaway], Highlights: [Great cocktails, Rooftop seating], Accessibility: [No wheelchair-accessible car park], Offerings: [Alcohol, Beer, Cocktails, Food, Happy-hour drinks, Spirits, Wine], Dining options: [Seating], Amenities: [Gender-neutral toilets, Toilets], Atmosphere: [Casual, Cosy], Crowd: [Good for groups, LGBTQ+ friendly], Planning: [Doesn't accept reservations], Payments: [Credit cards, Debit cards, Mobile payments, ], Pets: [Dogs allowed]","4RJ65XQ8+7M","Australia/Melbourne","$20–40",,,,,"","YES","Union Electric Bar & Rooftop (owner)","100110858768061718589","https://www.google.com/maps/contrib/100110858768061718589","","",985,4.6,"https://search.google.com/local/reviews?placeid=ChIJ7_FCh8lC1moRPc7-4Iwg5WE&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=7054080180788055613","https://www.google.com/search?kgmid=/g/11b75ctkf9",-37.8117896,144.96670509999998,"http://www.unionelectric.com.au/","unionelectric.com.au","Thursday: [5 pm-1 am], Friday: [4 pm-1 am], Saturday: [4 pm-1 am], Sunday: [4 pm-1 am], Monday: [5 pm-1 am], Tuesday: [5 pm-1 am], Wednesday: [5 pm-1 am]","https://lh5.googleusercontent.com/p/AF1QipNDvSUl77CyiOH8jxZe7uZSTmwRvXPYPo5vbk9d=w122-h92-k-no","7054080180788055613","0x6ad642c98742f1ef:0x61e5208ce0fece3d","ChIJ7_FCh8lC1moRPc7-4Iwg5WE","/g/11b75ctkf9"
"Fad Gallery Bar",,"14 Corrs Ln, Melbourne VIC 3000","14 Corrs Ln","Melbourne VIC 3000","Bar, Art gallery, Cocktail bar, Dance club, Function room facility, Live music bar, Wine bar","Service options: [Dine-in, No delivery, No takeaway], Highlights: [Great cocktails, Live music, Live performances], Accessibility: [No wheelchair-accessible car park, No wheelchair-accessible entrance], Offerings: [Alcohol, Beer, Cocktails, Dancing, Food, Spirits, Wine], Amenities: [Toilets], Atmosphere: [Casual, Cosy], Crowd: [Good for groups], Planning: [Doesn't accept reservations], Payments: [Credit cards, Debit cards, Mobile payments, ], Parking: [Paid street parking]","4RJ65XQ9+F8","Australia/Melbourne","$1–20",,,,"(03) 9639 2700","(03) 9639 2700, +61 3 9639 2700","YES","Fad Gallery Bar (owner)","104582635546578256761","https://www.google.com/maps/contrib/104582635546578256761","","",430,4.5,"https://search.google.com/local/reviews?placeid=ChIJb1iRE8lC1moRbM-YUtpbSXY&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=8523444763022118764","https://www.google.com/search?kgmid=/g/1tcy4fsn",-37.811267799999996,144.9683632,"http://www.fadgallery.com.au/","fadgallery.com.au","Thursday: [3 pm-1 am], Friday: [3 pm-1 am], Saturday: [4 pm-1 am], Sunday: [Closed], Monday: [Closed], Tuesday: [Closed], Wednesday: [4 pm-12 am]","https://lh5.googleusercontent.com/p/AF1QipP4mUKrIiR2y00_69lmczy62FxP0XlURIM55WNP=w122-h92-k-no","8523444763022118764","0x6ad642c91391586f:0x76495bda5298cf6c","ChIJb1iRE8lC1moRbM-YUtpbSXY","/g/1tcy4fsn"
"Murmur Piano Bar","Sophisticated late night bar serving cocktails, beer & wine, and featuring regular live music.","17 Warburton Ln, Melbourne VIC 3000","17 Warburton Ln","Melbourne VIC 3000","Piano bar, Bar, Cocktail bar","From the business: [Identifies as women-owned], Service options: [Dine-in, No delivery, No takeaway], Highlights: [Great cocktails, Live music, Live performances], Accessibility: [No wheelchair-accessible car park, No wheelchair-accessible entrance], Offerings: [Alcohol, Beer, Cocktails, Dancing, Food, Food at bar, Spirits, Wine], Dining options: [Seating], Amenities: [Bar on site, Toilets, No restaurant], Atmosphere: [Casual, Cosy], Crowd: [Good for groups, LGBTQ+ friendly, Transgender safe space], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Mobile payments, ]","4RJ65XP6+FQ","Australia/Melbourne","$40–60",,,,"(03) 9640 0395","(03) 9640 0395, +61 3 9640 0395","YES","Murmur Piano Bar (owner)","103692640072149994535","https://www.google.com/maps/contrib/103692640072149994535","","",483,4.7,"https://search.google.com/local/reviews?placeid=ChIJlVt3OrVC1moR09XQWOiinhE&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1269631263771252179","https://www.google.com/search?kgmid=/g/1wt3nk8x",-37.813840299999995,144.9618753,"http://www.murmur.com.au/","murmur.com.au","Thursday: [5-10 pm], Friday: [5 pm-12 am], Saturday: [6 pm-12 am], Sunday: [Closed], Monday: [Closed], Tuesday: [Closed], Wednesday: [5-10 pm]","https://lh5.googleusercontent.com/p/AF1QipM67VirqVdNvNIrbIcR3MW8dWdgjiLAh7MCF9Wr=w138-h92-k-no","1269631263771252179","0x6ad642b53a775b95:0x119ea2e858d0d5d3","ChIJlVt3OrVC1moR09XQWOiinhE","/g/1wt3nk8x"
"Radio Bar & Cafe",,"357 Brunswick St, Fitzroy VIC 3065","357 Brunswick St","Fitzroy VIC 3065","Bar","Service options: [Outdoor seating, Dine-in, No delivery, No takeaway], Highlights: [Great cocktails, Live music, Live performances], Accessibility: [Wheelchair-accessible entrance], Offerings: [Alcohol, Beer, Cocktails, Food, Spirits, Wine], Dining options: [Seating], Amenities: [Toilets], Atmosphere: [Casual, Cosy], Crowd: [Good for groups], Payments: [Credit cards, Mobile payments]","4RJ66X3H+CC","Australia/Melbourne","$1–20",,,,"0424 505 421","0424 505 421, +61 424 505 421","YES","Radio Bar & Cafe (owner)","104551481810578257491","https://www.google.com/maps/contrib/104551481810578257491",,"",168,4.7,"https://search.google.com/local/reviews?placeid=ChIJMWsixvlD1moRJVidyL7q7c8&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=14982889640461948965","https://www.google.com/search?kgmid=/g/1td7ng2h",-37.796437999999995,144.97857399999998,,,"Thursday: [6-11 pm], Friday: [5-11 pm], Saturday: [4-11 pm], Sunday: [5-11 pm], Monday: [5:30-11 pm], Tuesday: [4-11 pm], Wednesday: [7:30-11 pm]","https://lh5.googleusercontent.com/p/AF1QipNyY_Q2nuEMrmxZR4cxrNa3fRMyu0lOt6gQNTbY=w138-h92-k-no","14982889640461948965","0x6ad643f9c6226b31:0xcfedeabec89d5825","ChIJMWsixvlD1moRJVidyL7q7c8","/g/1td7ng2h"
"Bouvardia",,"2/169 Bourke St, Melbourne VIC 3000","2/169 Bourke St","Melbourne VIC 3000","Cocktail bar, Bar, Event venue, Function room facility, Wine bar","Service options: [Dine-in, No delivery, No takeaway], Highlights: [Great cocktails], Accessibility: [No wheelchair-accessible car park, No wheelchair-accessible entrance], Offerings: [Alcohol, Beer, Cocktails, Food, Food at bar, Spirits, Wine], Dining options: [Seating], Amenities: [Toilets], Atmosphere: [Cosy], Crowd: [Good for groups, LGBTQ+ friendly, Transgender safe space], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Mobile payments, ], Parking: [Paid parking lot, Paid street parking]","4RJ65XP9+VC","Australia/Melbourne","$20–40",,,,"0466 859 933","0466 859 933, +61 466 859 933","YES","Bouvardia (owner)","114730086453809106727","https://www.google.com/maps/contrib/114730086453809106727","","",350,4.8,"https://search.google.com/local/reviews?placeid=ChIJD584eUhD1moRYZpDiINvubk&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13382850378425670241","https://www.google.com/search?kgmid=/g/11lkhbn8y_",-37.8128403,144.96851859999998,"http://bouvardia.com.au/","bouvardia.com.au","Thursday: [5 pm-1 am], Friday: [4 pm-1 am], Saturday: [4 pm-1 am], Sunday: [Closed], Monday: [5 pm-12 am], Tuesday: [5 pm-12 am], Wednesday: [5 pm-12 am]","https://lh5.googleusercontent.com/p/AF1QipP_wPActlUv5zYfoGR26zcYjlag3mj9zUWSo0JI=w122-h92-k-no","13382850378425670241","0x6ad6434879389f0f:0xb9b96f8388439a61","ChIJD584eUhD1moRYZpDiINvubk","/g/11lkhbn8y_"
"Music Room",,"Level 1/270 Lonsdale St, Melbourne VIC 3000","Level 1/270 Lonsdale St","Melbourne VIC 3000","Live music bar, Bar","Service options: [Dine-in, No delivery, No takeaway], Highlights: [Great cocktails, Live music, Live performances], Accessibility: [Wheelchair-accessible toilet, No wheelchair-accessible car park], Offerings: [Alcohol, Beer, Cocktails, Dancing, Spirits, Wine], Amenities: [Bar on site, Toilets], Atmosphere: [Casual, Cosy, Upmarket], Crowd: [Good for groups], Payments: [Credit cards, Debit cards, Mobile payments, ]","4RJ65XQ7+9M","Australia/Melbourne","$20–40",,,,"(03) 9997 0437","(03) 9997 0437, +61 3 9997 0437","YES","Music Room (owner)","107850339985106341409","https://www.google.com/maps/contrib/107850339985106341409","","",198,4.4,"https://search.google.com/local/reviews?placeid=ChIJRyT-ktZD1moRexclNB9C1lA&q=bar&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=5824915869836580731","https://www.google.com/search?kgmid=/g/11sm9b9gsr",-37.8115136,144.9641502,"https://her.melbourne/musicroom","her.melbourne","Thursday: [4 pm-2 am], Friday: [4 pm-3 am], Saturday: [4 pm-3 am], Sunday: [4 pm-2 am], Monday: [4 pm-12 am], Tuesday: [4 pm-12 am], Wednesday: [4 pm-12 am]","https://lh5.googleusercontent.com/p/AF1QipNtlW_MWnjNzSL3nYrMgqpo21ySLXKkGAePu3L1=w122-h92-k-no","5824915869836580731","0x6ad643d692fe2447:0x50d6421f3425177b","ChIJRyT-ktZD1moRexclNB9C1lA","/g/11sm9b9gsr"
